Country,Year,Data
Sudan,2002,28679565
Sudan,2003,29435944
Sudan,2004,30186341
Sudan,2005,30911914
Sudan,2006,31607064
Sudan,2007,32282526
Sudan,2008,32955496
Sudan,2009,33650619
Sudan,2010,34385963
Sudan,2011,35167314
Sudan,2012,35990192
Sudan,2013,36849918
Sudan,2014,37737913
Singapore,1960,1646400
Singapore,1961,1702400
Singapore,1962,1750200
Singapore,1963,1795000
Singapore,1964,1841600
Singapore,1965,1886900
Singapore,1966,1934400
Singapore,1967,1977600
Singapore,1968,2012000
Singapore,1969,2042500
Singapore,1970,2074500
Singapore,1971,2112900
Singapore,1972,2152400
Singapore,1973,2193000
Singapore,1974,2229800
Singapore,1975,2262600
Singapore,1976,2293300
Singapore,1977,2325300
Singapore,1978,2353600
Singapore,1979,2383500
Singapore,1980,2413945
Singapore,1981,2532835
Singapore,1982,2646466
Singapore,1983,2681061
Singapore,1984,2732221
Singapore,1985,2735957
Singapore,1986,2733373
Singapore,1987,2774789
Singapore,1988,2846108
Singapore,1989,2930901
Singapore,1990,3047132
Singapore,1991,3135083
Singapore,1992,3230698
Singapore,1993,3313471
Singapore,1994,3419048
Singapore,1995,3524506
Singapore,1996,3670704
Singapore,1997,3796038
Singapore,1998,3927213
Singapore,1999,3958723
Singapore,2000,4027887
Singapore,2001,4138012
Singapore,2002,4175950
Singapore,2003,4114826
Singapore,2004,4166664
Singapore,2005,4265762
Singapore,2006,4401365
Singapore,2007,4588599
Singapore,2008,4839396
Singapore,2009,4987573
Singapore,2010,5076732
Singapore,2011,5183688
Singapore,2012,5312437
Singapore,2013,5399162
Singapore,2014,5469724
El Salvador,1960,2762899
El Salvador,1961,2843240
El Salvador,1962,2927857
El Salvador,1963,3015887
El Salvador,1964,3106186
El Salvador,1965,3197863
El Salvador,1966,3290411
El Salvador,1967,3383701
El Salvador,1968,3477742
El Salvador,1969,3572707
El Salvador,1970,3668595
El Salvador,1971,3765166
El Salvador,1972,3861931
El Salvador,1973,3958323
El Salvador,1974,4053713
El Salvador,1975,4147525
El Salvador,1976,4239675
El Salvador,1977,4329964
El Salvador,1978,4417516
El Salvador,1979,4501316
El Salvador,1980,4580704
El Salvador,1981,4655364
El Salvador,1982,4725720
El Salvador,1983,4792903
El Salvador,1984,4858532
El Salvador,1985,4923860
El Salvador,1986,4988943
El Salvador,1987,5053714
El Salvador,1988,5119035
El Salvador,1989,5185943
El Salvador,1990,5254984
El Salvador,1991,5326657
El Salvador,1992,5400331
El Salvador,1993,5474000
El Salvador,1994,5544945
El Salvador,1995,5611115
El Salvador,1996,5671925
El Salvador,1997,5727755
El Salvador,1998,5778706
El Salvador,1999,5825187
El Salvador,2000,5867626
El Salvador,2001,5905962
El Salvador,2002,5940303
El Salvador,2003,5971535
El Salvador,2004,6000775
El Salvador,2005,6028961
El Salvador,2006,6056478
El Salvador,2007,6083475
El Salvador,2008,6110301
El Salvador,2009,6137276
El Salvador,2010,6164626
El Salvador,2011,6192560
El Salvador,2012,6221246
El Salvador,2013,6250777
El Salvador,2014,6281189
Sweden,1960,7484656
Sweden,1961,7519998
Sweden,1962,7561588
Sweden,1963,7604328
Sweden,1964,7661354
Sweden,1965,7733853
Sweden,1966,7807797
Sweden,1967,7867931
Sweden,1968,7912273
Sweden,1969,7968072
Sweden,1970,8042801
Sweden,1971,8098334
Sweden,1972,8122300
Sweden,1973,8136312
Sweden,1974,8159955
Sweden,1975,8192437
Sweden,1976,8222286
Sweden,1977,8251540
Sweden,1978,8275599
Sweden,1979,8293678
Sweden,1980,8310531
Sweden,1981,8320503
Sweden,1982,8325263
Sweden,1983,8329033
Sweden,1984,8336605
Sweden,1985,8350386
Sweden,1986,8369829
Sweden,1987,8397804
Sweden,1988,8436489
Sweden,1989,8492964
Sweden,1990,8558835
Sweden,1991,8617375
Sweden,1992,8668067
Sweden,1993,8718561
Sweden,1994,8780745
Sweden,1995,8826939
Sweden,1996,8840998
Sweden,1997,8846062
Sweden,1998,8850974
Sweden,1999,8857874
Sweden,2000,8872109
Sweden,2001,8895960
Sweden,2002,8924958
Sweden,2003,8958229
Sweden,2004,8993531
Sweden,2005,9029572
Sweden,2006,9080505
Sweden,2007,9148092
Sweden,2008,9219637
Sweden,2009,9298515
Sweden,2010,9378126
Sweden,2011,9449213
Sweden,2012,9519374
Sweden,2013,9600379
Sweden,2014,9696110
Thailand,1960,27397175
Thailand,1961,28224204
Thailand,1962,29081034
Thailand,1963,29967041
Thailand,1964,30881332
Thailand,1965,31822796
Thailand,1966,32789096
Thailand,1967,33778504
Thailand,1968,34790945
Thailand,1969,35826804
Thailand,1970,36884913
Thailand,1971,37964925
Thailand,1972,39061994
Thailand,1973,40164966
Thailand,1974,41259536
Thailand,1975,42334954
Thailand,1976,43386841
Thailand,1977,44416010
Thailand,1978,45423436
Thailand,1979,46412307
Thailand,1980,47385323
Thailand,1981,48337503
Thailand,1982,49267560
Thailand,1983,50186199
Thailand,1984,51108082
Thailand,1985,52041469
Thailand,1986,52996467
Thailand,1987,53964406
Thailand,1988,54912334
Thailand,1989,55795106
Thailand,1990,56582821
Thailand,1991,57258401
Thailand,1992,57837878
Thailand,1993,58364891
Thailand,1994,58901666
Thailand,1995,59491790
Thailand,1996,60151472
Thailand,1997,60863506
Thailand,1998,61597283
Thailand,1999,62306651
Thailand,2000,62958021
Thailand,2001,63543322
Thailand,2002,64073164
Thailand,2003,64554952
Thailand,2004,65002231
Thailand,2005,65425470
Thailand,2006,65824164
Thailand,2007,66195615
Thailand,2008,66545760
Thailand,2009,66881867
Thailand,2010,67208808
Thailand,2011,67530130
Thailand,2012,67843979
Thailand,2013,68143065
Thailand,2014,68416772
Turkey,1960,27472331
Turkey,1961,28146893
Turkey,1962,28832805
Turkey,1963,29531342
Turkey,1964,30244232
Turkey,1965,30972965
Turkey,1966,31717477
Turkey,1967,32477961
Turkey,1968,33256432
Turkey,1969,34055361
Turkey,1970,34876267
Turkey,1971,35720568
Turkey,1972,36587225
Turkey,1973,37472298
Turkey,1974,38370241
Turkey,1975,39277211
Turkey,1976,40189511
Turkey,1977,41108248
Turkey,1978,42039935
Turkey,1979,42993991
Turkey,1980,43975921
Turkey,1981,44988356
Turkey,1982,46025357
Turkey,1983,47073422
Turkey,1984,48114105
Turkey,1985,49133883
Turkey,1986,50128489
Turkey,1987,51100878
Turkey,1988,52053704
Turkey,1989,52992429
Turkey,1990,53921699
Turkey,1991,54840531
Turkey,1992,55748875
Turkey,1993,56653729
Turkey,1994,57564132
Turkey,1995,58486381
Turkey,1996,59423208
Turkey,1997,60372499
Turkey,1998,61329590
Turkey,1999,62287326
Turkey,2000,63240121
Turkey,2001,64191474
Turkey,2002,65143054
Turkey,2003,66085803
Turkey,2004,67007855
Turkey,2005,67903406
Turkey,2006,68763405
Turkey,2007,69597281
Turkey,2008,70440032
Turkey,2009,71339185
Turkey,2010,72326914
Turkey,2011,73409455
Turkey,2012,74569867
Turkey,2013,75787333
Turkey,2014,77030628
Tanzania,1960,10074507
Tanzania,1961,10373398
Tanzania,1962,10683906
Tanzania,1963,11005905
Tanzania,1964,11339097
Tanzania,1965,11683528
Tanzania,1966,12038903
Tanzania,1967,12406040
Tanzania,1968,12787489
Tanzania,1969,13186557
Tanzania,1970,13605529
Tanzania,1971,14045824
Tanzania,1972,14506617
Tanzania,1973,14985131
Tanzania,1974,15477294
Tanzania,1975,15980301
Tanzania,1976,16493305
Tanzania,1977,17017670
Tanzania,1978,17555494
Tanzania,1979,18109884
Tanzania,1980,18683157
Tanzania,1981,19277108
Tanzania,1982,19891548
Tanzania,1983,20524666
Tanzania,1984,21173603
Tanzania,1985,21836999
Tanzania,1986,22511243
Tanzania,1987,23198533
Tanzania,1988,23909954
Tanzania,1989,24660575
Tanzania,1990,25459604
Tanzania,1991,26315013
Tanzania,1992,27219619
Tanzania,1993,28149328
Tanzania,1994,29070615
Tanzania,1995,29960776
Tanzania,1996,30811854
Tanzania,1997,31635251
Tanzania,1998,32451713
Tanzania,1999,33291540
Tanzania,2000,34178042
Tanzania,2001,35117019
Tanzania,2002,36105808
Tanzania,2003,37149072
Tanzania,2004,38249984
Tanzania,2005,39410545
Tanzania,2006,40634948
Tanzania,2007,41923715
Tanzania,2008,43270144
Tanzania,2009,44664231
Tanzania,2010,46098591
Tanzania,2011,47570902
Tanzania,2012,49082997
Tanzania,2013,50636595
Tanzania,2014,52234869
Uganda,1960,6788214
Uganda,1961,7006633
Uganda,1962,7240174
Uganda,1963,7487429
Uganda,1964,7746198
Uganda,1965,8014401
Uganda,1966,8292776
Uganda,1967,8580676
Uganda,1968,8872920
Uganda,1969,9162833
Uganda,1970,9446064
Uganda,1971,9720399
Uganda,1972,9988380
Uganda,1973,10256429
Uganda,1974,10533716
Uganda,1975,10827147
Uganda,1976,11139833
Uganda,1977,11470867
Uganda,1978,11818307
Uganda,1979,12178544
Uganda,1980,12549540
Uganda,1981,12930209
Uganda,1982,13323332
Uganda,1983,13735271
Uganda,1984,14174470
Uganda,1985,14646624
Uganda,1986,15154521
Uganda,1987,15695411
Uganda,1988,16262533
Uganda,1989,16846090
Uganda,1990,17438907
Uganda,1991,18040438
Uganda,1992,18652889
Uganda,1993,19275422
Uganda,1994,19907634
Uganda,1995,20550291
Uganda,1996,21202118
Uganda,1997,21865931
Uganda,1998,22551789
Uganda,1999,23272995
Uganda,2000,24039274
Uganda,2001,24854892
Uganda,2002,25718048
Uganda,2003,26624820
Uganda,2004,27568436
Uganda,2005,28543940
Uganda,2006,29550662
Uganda,2007,30590487
Uganda,2008,31663896
Uganda,2009,32771895
Uganda,2010,33915133
Uganda,2011,35093648
Uganda,2012,36306796
Uganda,2013,37553726
Uganda,2014,38833338
Ukraine,1960,42662149
Ukraine,1961,43203635
Ukraine,1962,43749470
Ukraine,1963,44285899
Ukraine,1964,44794327
Ukraine,1965,45261935
Ukraine,1966,45682308
Ukraine,1967,46060452
Ukraine,1968,46409002
Ukraine,1969,46746669
Ukraine,1970,47086761
Ukraine,1971,47433805
Ukraine,1972,47783011
Ukraine,1973,48127172
Ukraine,1974,48455122
Ukraine,1975,48758987
Ukraine,1976,49036456
Ukraine,1977,49290905
Ukraine,1978,49526883
Ukraine,1979,49751257
Ukraine,1980,49968812
Ukraine,1981,50221000
Ukraine,1982,50384000
Ukraine,1983,50564000
Ukraine,1984,50754000
Ukraine,1985,50917000
Ukraine,1986,51097000
Ukraine,1987,51293000
Ukraine,1988,51521000
Ukraine,1989,51773000
Ukraine,1990,51892000
Ukraine,1991,52000470
Ukraine,1992,52150266
Ukraine,1993,52179210
Ukraine,1994,51921041
Ukraine,1995,51512299
Ukraine,1996,51057189
Ukraine,1997,50594105
Ukraine,1998,50143939
Ukraine,1999,49673350
Ukraine,2000,49175848
Ukraine,2001,48683865
Ukraine,2002,48202500
Ukraine,2003,47812950
Ukraine,2004,47451600
Ukraine,2005,47105150
Ukraine,2006,46787750
Ukraine,2007,46509350
Ukraine,2008,46258200
Ukraine,2009,46053300
Ukraine,2010,45870700
Ukraine,2011,45706100
Ukraine,2012,45593300
Ukraine,2013,45489600
Ukraine,2014,45271947
Uruguay,1960,2538651
Uruguay,1961,2571690
Uruguay,1962,2603887
Uruguay,1963,2635129
Uruguay,1964,2665390
Uruguay,1965,2694537
Uruguay,1966,2722877
Uruguay,1967,2750093
Uruguay,1968,2774774
Uruguay,1969,2795046
Uruguay,1970,2809803
Uruguay,1971,2818270
Uruguay,1972,2821439
Uruguay,1973,2822081
Uruguay,1974,2824069
Uruguay,1975,2830172
Uruguay,1976,2841429
Uruguay,1977,2857105
Uruguay,1978,2875966
Uruguay,1979,2896023
Uruguay,1980,2915778
Uruguay,1981,2935036
Uruguay,1982,2954282
Uruguay,1983,2973463
Uruguay,1984,2992645
Uruguay,1985,3011908
Uruguay,1986,3031038
Uruguay,1987,3049966
Uruguay,1988,3069099
Uruguay,1989,3088984
Uruguay,1990,3109989
Uruguay,1991,3132050
Uruguay,1992,3154855
Uruguay,1993,3178155
Uruguay,1994,3201607
Uruguay,1995,3224804
Uruguay,1996,3248035
Uruguay,1997,3271010
Uruguay,1998,3292138
Uruguay,1999,3309318
Uruguay,2000,3321245
Uruguay,2001,3327103
Uruguay,2002,3327773
Uruguay,2003,3325637
Uruguay,2004,3324096
Uruguay,2005,3325612
Uruguay,2006,3331043
Uruguay,2007,3339741
Uruguay,2008,3350824
Uruguay,2009,3362755
Uruguay,2010,3374415
Uruguay,2011,3385624
Uruguay,2012,3396777
Uruguay,2013,3408005
Uruguay,2014,3419546
United States of America,1960,180671000
United States of America,1961,183691000
United States of America,1962,186538000
United States of America,1963,189242000
United States of America,1964,191889000
United States of America,1965,194303000
United States of America,1966,196560000
United States of America,1967,198712000
United States of America,1968,200706000
United States of America,1969,202677000
United States of America,1970,205052000
United States of America,1971,207661000
United States of America,1972,209896000
United States of America,1973,211909000
United States of America,1974,213854000
United States of America,1975,215973000
United States of America,1976,218035000
United States of America,1977,220239000
United States of America,1978,222585000
United States of America,1979,225055000
United States of America,1980,227225000
United States of America,1981,229466000
United States of America,1982,231664000
United States of America,1983,233792000
United States of America,1984,235825000
United States of America,1985,237924000
United States of America,1986,240133000
United States of America,1987,242289000
United States of America,1988,244499000
United States of America,1989,246819000
United States of America,1990,249623000
United States of America,1991,252981000
United States of America,1992,256514000
United States of America,1993,259919000
United States of America,1994,263126000
United States of America,1995,266278000
United States of America,1996,269394000
United States of America,1997,272657000
United States of America,1998,275854000
United States of America,1999,279040000
United States of America,2000,282162411
United States of America,2001,284968955
United States of America,2002,287625193
United States of America,2003,290107933
United States of America,2004,292805298
United States of America,2005,295516599
United States of America,2006,298379912
United States of America,2007,301231207
United States of America,2008,304093966
United States of America,2009,306771529
United States of America,2010,309348193
United States of America,2011,311663358
United States of America,2012,313998379
United States of America,2013,316204908
United States of America,2014,318563456
Vietnam,1960,34743000
Vietnam,1961,35428000
Vietnam,1962,36123000
Vietnam,1963,36836000
Vietnam,1964,37574000
Vietnam,1965,38341000
Vietnam,1966,39142000
Vietnam,1967,39980000
Vietnam,1968,40856000
Vietnam,1969,41773000
Vietnam,1970,42729000
Vietnam,1971,43725000
Vietnam,1972,44758000
Vietnam,1973,45825000
Vietnam,1974,46918000
Vietnam,1975,48030000
Vietnam,1976,49158000
Vietnam,1977,50295000
Vietnam,1978,51436000
Vietnam,1979,52574000
Vietnam,1980,53700000
Vietnam,1981,54722000
Vietnam,1982,55687000
Vietnam,1983,56655000
Vietnam,1984,57692000
Vietnam,1985,58868000
Vietnam,1986,60249000
Vietnam,1987,61750000
Vietnam,1988,63263000
Vietnam,1989,64774000
Vietnam,1990,66016700
Vietnam,1991,67242400
Vietnam,1992,68450100
Vietnam,1993,69644500
Vietnam,1994,70824500
Vietnam,1995,71995500
Vietnam,1996,73156700
Vietnam,1997,74306900
Vietnam,1998,75456300
Vietnam,1999,76596700
Vietnam,2000,77630900
Vietnam,2001,78620500
Vietnam,2002,79537700
Vietnam,2003,80467400
Vietnam,2004,81436400
Vietnam,2005,82392100
Vietnam,2006,83311200
Vietnam,2007,84218500
Vietnam,2008,85118700
Vietnam,2009,86025000
Vietnam,2010,86932500
Vietnam,2011,87860300
Vietnam,2012,88809200
Vietnam,2013,89759500
Vietnam,2014,90728900
South Africa,1960,17396367
South Africa,1961,17850045
South Africa,1962,18322335
South Africa,1963,18809939
South Africa,1964,19308166
South Africa,1965,19813947
South Africa,1966,20325230
South Africa,1967,20843785
South Africa,1968,21374931
South Africa,1969,21926165
South Africa,1970,22502502
South Africa,1971,23106806
South Africa,1972,23736489
South Africa,1973,24384538
South Africa,1974,25040940
South Africa,1975,25698856
South Africa,1976,26354140
South Africa,1977,27009755
South Africa,1978,27674446
South Africa,1979,28360820
South Africa,1980,29077143
South Africa,1981,29828874
South Africa,1982,30611206
South Africa,1983,31409913
South Africa,1984,32204952
South Africa,1985,32983013
South Africa,1986,33733547
South Africa,1987,34463077
South Africa,1988,35195598
South Africa,1989,35965131
South Africa,1990,36793490
South Africa,1991,37692367
South Africa,1992,38646788
South Africa,1993,39619539
South Africa,1994,40558495
South Africa,1995,41426810
South Africa,1996,42210216
South Africa,1997,42921506
South Africa,1998,43584030
South Africa,1999,44233730
South Africa,2000,44896856
South Africa,2001,45312937
South Africa,2002,45855482.8828724
South Africa,2003,46418193.8989267
South Africa,2004,47001700.9913724
South Africa,2005,47606670.2439658
South Africa,2006,48233804.4849866
South Africa,2007,48883844.9909288
South Africa,2008,49557573.2955342
South Africa,2009,50255813.1102008
South Africa,2010,50979432.3622277
South Africa,2011,51729345.3578159
South Africa,2012,52506515.0772335
South Africa,2013,53311955.6100823
South Africa,2014,54146734.739162
Zimbabwe,1960,3747369
Zimbabwe,1961,3870756
Zimbabwe,1962,3999419
Zimbabwe,1963,4132756
Zimbabwe,1964,4269863
Zimbabwe,1965,4410212
Zimbabwe,1966,4553433
Zimbabwe,1967,4700041
Zimbabwe,1968,4851431
Zimbabwe,1969,5009514
Zimbabwe,1970,5175618
Zimbabwe,1971,5351195
Zimbabwe,1972,5535874
Zimbabwe,1973,5727044
Zimbabwe,1974,5920943
Zimbabwe,1975,6115370
Zimbabwe,1976,6308300
Zimbabwe,1977,6501893
Zimbabwe,1978,6703182
Zimbabwe,1979,6921790
Zimbabwe,1980,7164172
Zimbabwe,1981,7431940
Zimbabwe,1982,7721536
Zimbabwe,1983,8027565
Zimbabwe,1984,8342195
Zimbabwe,1985,8658857
Zimbabwe,1986,8976205
Zimbabwe,1987,9293283
Zimbabwe,1988,9604302
Zimbabwe,1989,9902540
Zimbabwe,1990,10183113
Zimbabwe,1991,10443043
Zimbabwe,1992,10682868
Zimbabwe,1993,10905756
Zimbabwe,1994,11116948
Zimbabwe,1995,11320346
Zimbabwe,1996,11518262
Zimbabwe,1997,11709997
Zimbabwe,1998,11893272
Zimbabwe,1999,12064537
Zimbabwe,2000,12222251
Zimbabwe,2001,12366165
Zimbabwe,2002,12500525
Zimbabwe,2003,12633897
Zimbabwe,2004,12777511
Zimbabwe,2005,12940032
Zimbabwe,2006,13124267
Zimbabwe,2007,13329909
Zimbabwe,2008,13558469
Zimbabwe,2009,13810599
Zimbabwe,2010,14086317
Zimbabwe,2011,14386649
Zimbabwe,2012,14710826
Zimbabwe,2013,15054506
Zimbabwe,2014,15411675
